Fold #,Percentile,Query ID,Predicted Depth,Reranked All Metric Value,Initial Metric Value,Maximum Metric Value,Depth of Maximum Metric Value,Bin,Metric Value At Predicted Depth,Ratio (Metric at Depth / Reranked All),Ratio (Metric at Depth / Maximum Metric Value)
1,20,834602,24,9.13169978517829,13.18289,10.507465390975335,132,11.20~17.54,7.824852398054404,0.8568889234351488,0.7446945678046223
1,20,1026433,33,5.14725060620651,18.171825,6.2947061701745515,102,17.54~25.05,3.57938887245085,0.6953982128118755,0.5686347822572938
1,20,1085741,33,4.746801352835673,22.808313,4.746801352835673,394,17.54~25.05,3.4819530264434952,0.7335367055887908,0.7335367055887908
1,20,1088647,33,12.61289545345904,23.7584,13.040583192283169,21,17.54~25.05,12.96401134759837,1.027837850193473,0.9941281886280892
1,20,1093490,33,8.23109000607757,24.567356,8.23109000607757,776,17.54~25.05,1.86161935531448,0.22616923808874895,0.22616923808874895
1,20,164510,33,6.674489091659804,20.320332,6.989953968445532,58,17.54~25.05,6.894675232227678,1.0329892127388463,0.9863691897474623
1,20,332019,33,10.756688266351016,20.27551,10.756688266351016,254,17.54~25.05,8.869089645398317,0.824518608867985,0.824518608867985
1,20,363651,33,10.160256945435632,24.044916,10.461286941099614,302,17.54~25.05,9.86600820488176,0.9710392422028206,0.9430969880121383
1,20,56775,33,8.897106958806113,23.349676,9.62000730183432,551,17.54~25.05,8.047780936400054,0.9045390792379517,0.8365670299299588
1,20,567974,33,10.772998914947642,24.44826,10.772998914947642,531,17.54~25.05,4.738283772765685,0.43982959714135583,0.43982959714135583
1,20,601337,33,8.184578493531017,24.197956,11.49974826069358,67,17.54~25.05,10.731021602698952,1.3111269702136292,0.9331527403410946
1,20,687816,33,11.99974826069358,24.193201,13.329648018601056,97,17.54~25.05,9.900847228002542,0.825087911255088,0.7427688423720009
1,20,797502,33,6.043559338088346,23.943132,6.043559338088346,313,17.54~25.05,4.242529342424365,0.7019918404187175,0.7019918404187175
1,20,798768,33,8.497023854194822,17.852015,9.589183164698897,42,17.54~25.05,8.872523220824176,1.0441918691853473,0.9252637131269956
1,20,950773,33,6.569921403358966,24.80668,9.1406381500779,11,17.54~25.05,7.32319468051157,1.1146548384532398,0.8011688637350948
1,20,987567,33,12.86666812285831,19.659286,13.274470827157014,199,17.54~25.05,7.210318626022307,0.5603873945588755,0.5431718310963765
1,20,1019058,30,11.06714774590966,33.331944,12.38325338824387,65,25.05~34.66,12.182218895385644,1.1007550612928345,0.9837656158236187
1,20,1033296,30,12.954760380712608,34.39567,13.329648018601056,30,25.05~34.66,13.329648018601056,1.0289382147466495,1.0
1,20,1071513,30,7.911201042624262,33.049603,7.911201042624262,427,25.05~34.66,6.140995184095701,0.7762405671413253,0.7762405671413253
1,20,1092255,30,13.630678014265037,26.557816,13.630678014265037,452,25.05~34.66,10.143640983177413,0.7441772868937038,0.7441772868937038
1,20,1095070,30,13.008279854613816,26.303362,13.630678014265037,17,25.05~34.66,13.341613187947148,1.0256247049616714,0.9787930706003494
1,20,1100454,30,6.95980101503999,34.59212,6.95980101503999,407,25.05~34.66,3.022343201856489,0.4342571282318656,0.4342571282318656
1,20,1100797,30,13.630678014265037,33.713116,13.630678014265037,12,25.05~34.66,13.630678014265037,1.0,1.0
1,20,190383,30,11.039103991749236,33.371162,11.039103991749236,692,25.05~34.66,9.372835822810329,0.8490576617283162,0.8490576617283162
1,20,241855,30,10.343880164825228,29.966625,10.735916886295753,216,25.05~34.66,8.744534375957596,0.8453824132353862,0.8145121155995415
1,20,457394,30,7.744823006596777,28.426004,7.744823006596777,895,25.05~34.66,5.953464516106477,0.7687024624107638,0.7687024624107638
1,20,46468,30,9.08711867617669,26.229671,9.721482005174003,527,25.05~34.66,8.276837713626948,0.9108319158773593,0.8513967015751116
1,20,985158,30,7.70026586894215,26.011168,9.443325863284713,76,25.05~34.66,8.753785342843358,1.1368159868544823,0.9269811790438937
1,20,994443,30,11.509177744588245,30.012663,11.720951353255806,113,25.05~34.66,8.753125424866806,0.7605343856108775,0.7467930853953585
1,20,996175,30,9.604674530738142,28.537695,9.604674530738142,925,25.05~34.66,4.635849255056936,0.4826659394048889,0.4826659394048889
1,20,1052350,24,12.91049187369716,36.15869,12.91049187369716,628,34.66~50.22,11.565724022935935,0.895839146647778,0.895839146647778
1,20,1089577,24,9.425457406737108,35.232166,9.425457406737108,56,34.66~50.22,7.306644898768015,0.7752032165086639,0.7752032165086639
1,20,1090039,24,8.456219619477894,39.25638,8.617357525323836,358,34.66~50.22,4.892789260714372,0.5786024347622685,0.5677830177448165
1,20,1090132,24,12.29233928370462,46.187534,12.607804160490348,43,34.66~50.22,10.206589940973284,0.830321202938458,0.80954540624593
1,20,171399,24,8.559160817757872,48.87391,8.559160817757872,597,34.66~50.22,6.04874325232433,0.7066981659901604,0.7066981659901604
1,20,337194,24,9.324009144150052,38.508045,9.324009144150052,322,34.66~50.22,7.250437663159106,0.7776094543738281,0.7776094543738281
1,20,402572,24,4.543559338088345,43.184074,4.876892671421679,56,34.66~50.22,4.210226004755012,0.92663607790064,0.8633009353325948
1,20,523315,24,8.834158001010241,44.22826,9.126295890223448,17,34.66~50.22,8.691826896289207,0.9838885488911612,0.9523937203921181
1,20,554432,24,10.863827123745288,46.98642,12.361951356270408,12,34.66~50.22,10.851861954399194,0.9988986229981567,0.8778437676746523
1,20,764025,24,11.05510396914652,43.636795,11.356133964810502,59,34.66~50.22,10.787371871674756,0.9757820371279209,0.9499158697054666
1,20,874711,24,10.76103374560155,40.6257,11.341699083688754,99,34.66~50.22,10.124583536610542,0.9408560344631249,0.8926866655430291
1,20,996805,24,3.8868528072345416,37.19807,5.301280641105942,15,34.66~50.22,4.949266856992183,1.2733352927026682,0.9335983495413812
1,20,1034783,19,12.954760380712608,51.157127,13.040583192283169,29,50.22~67.37,12.391784982164106,0.9565429709231307,0.9502477611198407
1,20,1087852,19,9.348837372816664,60.050987,9.637902199134553,18,50.22~67.37,9.637902199134553,1.030919868940965,1.0
1,20,1096266,19,13.630678014265037,59.852165,13.630678014265037,54,50.22~67.37,12.700001456191645,0.9317219174938032,0.9317219174938032
1,20,1099528,19,9.37618350249458,52.51323,10.174224678909296,8,50.22~67.37,9.608068573240857,1.024731285462212,0.9443538821349154
1,20,410760,19,7.855590639448216,57.381832,8.8318188956991,217,50.22~67.37,8.233192479796996,1.048067912099771,0.9322193510791279
1,20,637185,19,9.455758180278888,50.265427,12.114685325192312,13,50.22~67.37,11.945561580491262,1.263310815774155,0.9860397740295112
1,20,994442,19,8.279018794763418,53.46659,8.606448840895242,17,50.22~67.37,8.606448840895242,1.0395493782836835,1.0
1,20,1065339,17,10.35742870041714,71.75451,11.883253388243867,24,67.37~97.88,10.36039354831943,1.0002862532765657,0.8718482396890562
1,20,1088837,17,9.842610987513432,94.020355,10.175944320846764,19,67.37~97.88,9.534917877079533,0.9687386699703722,0.9370057044775684
1,20,1093230,17,5.404635368040541,85.68649,6.540618429383467,18,67.37~97.88,5.811181321929829,1.075221717323121,0.8884758199352112
1,20,269505,17,11.368911128389415,73.21928,11.368911128389415,958,67.37~97.88,9.484160794874304,0.8342189227947535,0.8342189227947535
1,20,540262,17,7.640995184095701,84.504555,7.997202371203723,303,67.37~97.88,7.640995184095701,1.0,0.9554585252974652
1,20,545760,17,5.710226004755012,80.5941,6.043559338088346,0,67.37~97.88,5.517159287620505,0.9661893037204242,0.9128990018927574
1,20,71219,17,13.630678014265037,76.05104,13.630678014265037,67,67.37~97.88,12.62187180355587,0.925990019744182,0.925990019744182
1,20,1082478,15,12.166414927360249,133.60132,12.166414927360249,30,97.88~149.87,11.479901211365377,0.9435730475991727,0.9435730475991727
1,20,1100039,15,3.7533279132226793,128.89354,4.1342774332557095,2,97.88~149.87,3.3332474375917283,0.8880778644064004,0.8062466758470109
1,20,1102249,15,10.428983603430265,138.55684,10.71804842974815,237,97.88~149.87,8.486115169766226,0.8137049105125645,0.7917593604273003
1,20,16973,15,12.954760380712608,140.77264,12.954760380712608,103,97.88~149.87,7.963241315991538,0.614696148903489,0.614696148903489
1,20,64245,15,9.721482005174003,107.36694,10.108334812408549,69,97.88~149.87,8.798053849858803,0.9050115862145577,0.8703761809569959
1,20,865487,15,11.23038083715047,111.74085,11.23038083715047,802,97.88~149.87,8.017973751258985,0.7139538602943245,0.7139538602943245
1,20,916315,15,1.891413448285032,138.35089,4.543559338088345,0,97.88~149.87,4.254494511770457,2.249373089542141,0.9363792118010483
1,20,949396,15,12.856972399795954,131.75873,12.856972399795954,103,97.88~149.87,10.657175504919074,0.8289024175775791,0.8289024175775791
1,20,990001,15,9.6113351761024,108.005,9.6113351761024,246,97.88~149.87,7.71581668997037,0.8027830211514169,0.8027830211514169
1,20,999118,15,7.0092841331640825,133.25699,8.989029637718474,4,97.88~149.87,8.913303516343689,1.2716424883064494,0.9915757179109707
1,20,1023109,14,9.979767126388122,247.52765,10.26883195270601,15,149.87~288.11,9.979767126388122,1.0,0.9718502720027749
1,20,1057219,14,13.630678014265037,244.72168,13.630678014265037,39,149.87~288.11,12.55428468658914,0.9210315637601145,0.9210315637601145
1,20,1085310,14,9.436348598802718,208.75441,9.472085511897928,48,149.87~288.11,3.2494891145433735,0.3443587400910208,0.34305952057355016
1,20,1090662,14,8.666521315936086,158.45688,8.666521315936086,609,149.87~288.11,3.757575952287016,0.4335737276013558,0.4335737276013558
1,20,1095754,14,9.59137825968562,206.83864,9.59137825968562,197,149.87~288.11,9.122948210539196,0.9511613413146968,0.9511613413146968
1,20,1100646,14,9.72101080824478,213.96368,9.743884662019472,312,149.87~288.11,5.156706530853804,0.5304701982719939,0.5292249148795907
1,20,443015,14,7.254861749826684,162.44524,7.254861749826684,973,149.87~288.11,4.168200503270673,0.5745389294799793,0.5745389294799793
1,20,546145,14,7.899859146463662,264.66867,7.899859146463662,201,149.87~288.11,7.210318626022307,0.9127148335613016,0.9127148335613016
1,20,981156,14,8.373817956430809,186.68916,8.67484795209479,10,149.87~288.11,8.662882782748698,1.0345200752896588,0.9986207055832946
1,20,985372,14,8.027847991330242,265.03775,8.027847991330242,6,149.87~288.11,8.027847991330242,1.0,1.0
1,20,1085601,10,9.943152245384317,372.99384,10.400580988834848,21,288.11~5153.07,9.14029330349316,0.9192550891228835,0.8788252611373707
1,20,1089441,10,8.372701737833076,1509.2589,8.387136618954822,100,288.11~5153.07,8.071671742169094,0.9640462535165034,0.9623870587641579
1,20,1095110,10,12.75151836596528,515.0691,12.75151836596528,16,288.11~5153.07,10.913998917962244,0.8558979883597622,0.8558979883597622
1,20,540970,10,8.77375627311039,649.6177,8.77375627311039,274,288.11~5153.07,5.809750310631545,0.6621736608340872,0.6621736608340872
1,20,611468,10,7.684818934934552,323.91724,8.387136618954822,12,288.11~5153.07,7.684818934934552,1.0,0.9162625201033401
1,20,900696,10,9.05362476861259,379.8106,9.05362476861259,12,288.11~5153.07,8.666771961378048,0.9572709475904396,0.9572709475904396
1,25,100856,87,13.630678014265037,5.7252502,13.630678014265037,300,1.51~11.20,13.341613187947148,0.9787930706003494,0.9787930706003494
1,25,1036645,87,13.630678014265037,3.6494215,13.630678014265037,862,1.51~11.20,8.699427433956698,0.6382241165738349,0.6382241165738349
1,25,1048273,87,13.630678014265037,10.5382595,13.630678014265037,37,1.51~11.20,13.630678014265037,1.0,1.0
1,25,1084479,87,7.7203773310208605,2.79607,8.79170333707504,160,1.51~11.20,8.223670374635038,1.0651902131249364,0.9353898851381188
1,25,211468,87,6.0979172469750065,10.761198,7.614416616618959,30,1.51~11.20,6.128562867101525,1.0050255880631573,0.8048630874393632
1,25,252269,87,4.850671137962738,9.599039,5.166136014748467,848,1.51~11.20,2.5628895028068963,0.5283577117296183,0.49609408182252057
1,25,340197,87,4.684297151216396,3.8364372,5.849568290226781,377,1.51~11.20,5.668059971458994,1.2100128980901945,0.9689706471038138
1,25,488858,87,0.0,0.2348799,0.0,0,1.51~11.20,0.0,0.0,0.0
1,25,576286,87,8.181558977409093,5.671162,8.181558977409093,439,1.51~11.20,6.674489091659804,0.815796733860795,0.815796733860795
1,25,760977,87,11.746512968738196,9.21242,12.035577795056083,327,1.51~11.20,9.600820170482663,0.8173336373129615,0.7977033038186535
1,25,778602,87,12.040583192283169,6.883203,12.246591576155245,499,1.51~11.20,10.92251649803223,0.9071418156084409,0.8918821559542283
1,25,802794,87,5.160054210538055,6.1850047,5.200796520860349,125,1.51~11.20,4.228094461302617,0.8193895429757007,0.8129705602485633
1,25,830342,87,7.8104721530027295,2.327575,7.854740660018176,697,1.51~11.20,6.40901749208213,0.8205672290398204,0.8159425968962927
1,25,916759,87,13.341613187947148,8.01192,13.341613187947148,659,1.51~11.20,12.356945959043324,0.9261957894422111,0.9261957894422111
1,25,1097213,33,11.337365148882814,17.03897,12.35447624726767,609,11.20~17.54,11.486225283396507,1.0131300467576774,0.9297217505223513
1,25,147649,33,9.40258355296242,14.450162,10.904648041484624,0,11.20~17.54,9.517795234250086,1.0122531940969954,0.8728200303248188
1,25,634877,33,10.257311539536513,17.327322,10.257311539536513,553,11.20~17.54,7.974328517429034,0.7774287138196215,0.7774287138196215
1,25,785665,33,10.478336115089837,12.253109,10.719706147290982,323,11.20~17.54,6.461372836841218,0.6166411122789051,0.6027565259775425
1,25,834602,33,9.13169978517829,13.18289,10.507465390975335,132,11.20~17.54,8.964183139081582,0.9816554803555189,0.8531251643979479
1,25,1026433,51,5.14725060620651,18.171825,6.2947061701745515,102,17.54~25.05,4.944847026444635,0.960677341119195,0.7855564489847371
1,25,1085741,51,4.746801352835673,22.808313,4.746801352835673,394,17.54~25.05,3.4819530264434952,0.7335367055887908,0.7335367055887908
1,25,1088647,51,12.61289545345904,23.7584,13.040583192283169,21,17.54~25.05,12.61289545345904,1.0,0.9672033272961891
1,25,1093490,51,8.23109000607757,24.567356,8.23109000607757,776,17.54~25.05,1.893922692983832,0.23009378971502203,0.23009378971502203
1,25,164510,51,6.674489091659804,20.320332,6.989953968445532,58,17.54~25.05,6.808852420657118,1.0201308785065226,0.9740911673229963
1,25,332019,51,10.756688266351016,20.27551,10.756688266351016,254,17.54~25.05,10.220112918270354,0.9501170495235812,0.9501170495235812
1,25,363651,51,10.160256945435632,24.044916,10.461286941099614,302,17.54~25.05,10.168695918088574,1.000830586539126,0.9720310680073665
1,25,56775,51,8.897106958806113,23.349676,9.62000730183432,551,17.54~25.05,8.047780936400054,0.9045390792379517,0.8365670299299588
1,25,567974,51,10.772998914947642,24.44826,10.772998914947642,531,17.54~25.05,5.340343764093648,0.4957156132898025,0.4957156132898025
1,25,601337,51,8.184578493531017,24.197956,11.49974826069358,67,17.54~25.05,11.333081594026917,1.3846872631234992,0.9855069291180629
1,25,687816,51,11.99974826069358,24.193201,13.329648018601056,97,17.54~25.05,12.595026996911434,1.049607602033432,0.9448881905460307
1,25,797502,51,6.043559338088346,23.943132,6.043559338088346,313,17.54~25.05,4.543559338088345,0.7518018908912592,0.7518018908912592
1,25,798768,51,8.497023854194822,17.852015,9.589183164698897,42,17.54~25.05,9.30011833838101,1.0945147969414861,0.9698551147315618
1,25,950773,51,6.569921403358966,24.80668,9.1406381500779,11,17.54~25.05,7.0221646848475885,1.068835417309164,0.7682357150072442
1,25,987567,51,12.86666812285831,19.659286,13.274470827157014,199,17.54~25.05,8.512920443487515,0.6616258663238438,0.6413001734179653
1,25,1019058,39,11.06714774590966,33.331944,12.38325338824387,65,25.05~34.66,11.893154069067757,1.074635881088999,0.960422410507937
1,25,1033296,39,12.954760380712608,34.39567,13.329648018601056,30,25.05~34.66,13.329648018601056,1.0289382147466495,1.0
1,25,1071513,39,7.911201042624262,33.049603,7.911201042624262,427,25.05~34.66,6.855185416194769,0.8665163960895631,0.8665163960895631
1,25,1092255,39,13.630678014265037,26.557816,13.630678014265037,452,25.05~34.66,11.719300924037537,0.8597738800500482,0.8597738800500482
1,25,1095070,39,13.008279854613816,26.303362,13.630678014265037,17,25.05~34.66,13.341613187947148,1.0256247049616714,0.9787930706003494
1,25,1100454,39,6.95980101503999,34.59212,6.95980101503999,407,25.05~34.66,3.1521458898033137,0.45290747292797445,0.45290747292797445
1,25,1100797,39,13.630678014265037,33.713116,13.630678014265037,12,25.05~34.66,13.630678014265037,1.0,1.0
1,25,190383,39,11.039103991749236,33.371162,11.039103991749236,692,25.05~34.66,9.108513329417448,0.8251134635768685,0.8251134635768685
1,25,241855,39,10.343880164825228,29.966625,10.735916886295753,216,25.05~34.66,8.744534375957596,0.8453824132353862,0.8145121155995415
1,25,457394,39,7.744823006596777,28.426004,7.744823006596777,895,25.05~34.66,4.516354018913372,0.5831448975743533,0.5831448975743533
1,25,46468,39,9.08711867617669,26.229671,9.721482005174003,527,25.05~34.66,8.929881493404688,0.982696695357988,0.9185720334257671
1,25,985158,39,7.70026586894215,26.011168,9.443325863284713,76,25.05~34.66,9.08711867617669,1.18010453545873,0.962279477350989
1,25,994443,39,11.509177744588245,30.012663,11.720951353255806,113,25.05~34.66,8.753125424866806,0.7605343856108775,0.7467930853953585
1,25,996175,39,9.604674530738142,28.537695,9.604674530738142,925,25.05~34.66,6.041587470833434,0.6290257365305145,0.6290257365305145
1,25,1052350,29,12.91049187369716,36.15869,12.91049187369716,628,34.66~50.22,11.592124073403776,0.8978839990613119,0.8978839990613119
1,25,1089577,29,9.425457406737108,35.232166,9.425457406737108,56,34.66~50.22,7.937574652339473,0.8421421168022966,0.8421421168022966
1,25,1090039,29,8.456219619477894,39.25638,8.617357525323836,358,34.66~50.22,4.892789260714372,0.5786024347622685,0.5677830177448165
1,25,1090132,29,12.29233928370462,46.187534,12.607804160490348,43,34.66~50.22,10.206589940973284,0.830321202938458,0.80954540624593
1,25,171399,29,8.559160817757872,48.87391,8.559160817757872,597,34.66~50.22,6.364208129110059,0.7435551527325087,0.7435551527325087
1,25,337194,29,9.324009144150052,38.508045,9.324009144150052,322,34.66~50.22,7.250437663159106,0.7776094543738281,0.7776094543738281
